ags,60304913,9901,343,2230,314,288,-125
ags,60304914,9901,326,2218,329,289,-120
ags,60304915,9874,333,2240,327,292,-109
ags,60304916,9867,331,2204,314,288,-105
ags,60304917,9865,348,2213,304,291,-106
ags,60304918,9862,377,2260,311,298,-102
ags,60304919,9860,387,2274,327,291,-108
ags,60304920,9889,377,2357,338,291,-105
ags,60304921,9894,357,2387,338,300,-99
ags,60304922,9862,348,2299,343,308,-99
ags,60304923,9843,352,2265,365,315,-106
ags,60304924,9845,340,2230,390,318,-105
ags,60304925,9850,333,2240,387,329,-85
ags,60304926,9840,370,2255,364,343,-79
ags,60304927,9823,362,2186,370,335,-82
ags,60304928,9835,345,2206,390,324,-77
ags,60304929,9840,352,2240,396,327,-76
ags,60304930,9840,355,2208,401,338,-74
ags,60304931,9887,392,2238,408,358,-64
ags,60304932,9894,409,2282,416,375,-51
ags,60304933,9877,516,2257,416,389,-42
ags,60304934,10053,1966,2138,405,405,-35
ags,60304935,9726,-213,2240,423,440,-118
ags,60304936,9218,-1585,2262,523,523,-407
ags,60304937,9765,692,2245,593,540,-471
ags,60304938,10324,638,2387,527,491,-224
ags,60304939,10187,450,2316,434,451,15
ags,60304940,10048,475,2274,405,434,93
ags,60304941,10019,492,2304,413,421,73
ags,60304942,9999,431,2274,428,401,50
ags,60304943,10001,357,2235,442,387,59
ags,60304944,9977,374,2267,449,367,90
ags,60304945,9955,399,2257,462,344,114
ags,60304946,9940,367,2243,471,332,125
ags,60304947,9938,387,2257,471,335,132
ags,60304948,9916,453,2225,469,337,131
ags,60304949,9909,435,2279,469,337,122
ags,60304950,9921,414,2284,469,344,116
ags,60304951,9887,421,2172,482,347,123
ags,60304952,9899,421,2196,504,335,148
ags,60304953,9894,384,2252,511,324,183
ags,60304954,9828,345,2223,512,323,197
ags,60304955,9818,357,2243,517,323,194
ags,60304956,9835,362,2250,511,317,195
ags,60304957,9845,345,2177,514,311,204
ags,60304958,9845,352,2150,533,302,212
ags,60304959,9835,382,2174,552,305,213
ags,60304960,9818,387,2189,561,311,215
ags,60304961,9796,396,2164,572,302,210
ags,60304962,9838,389,2179,570,297,194
ags,60304963,9831,374,2182,567,294,198
ags,60304964,9774,384,2169,565,298,206
ags,60304965,9791,374,2184,569,295,210
ags,60304966,9828,392,2186,584,273,209
ags,60304967,9845,387,2186,591,254,201
ags,60304968,9840,355,2204,598,256,210
ags,60304969,9850,350,2211,604,256,224
ags,60304970,9877,348,2199,604,256,226
ags,60304971,9889,360,2177,598,259,209
ags,60304972,9870,362,2167,594,257,198
ags,60304973,9826,370,2182,596,245,192
ags,60304974,9818,348,2130,608,225,183
ags,60304975,9816,352,2155,611,228,171
ags,60304976,9838,384,2243,608,234,180
ags,60304977,9892,362,2260,614,228,198
ags,60304978,9862,348,2225,625,215,209
ags,60304979,9835,309,2206,636,199,203
ags,60304980,9840,287,2184,634,190,190
ags,60304981,9831,318,2121,627,182,183
ags,60304982,9831,331,2111,619,181,178
ags,60304983,9826,338,2140,619,189,181
ags,60304984,9828,318,2201,623,192,181
ags,60304985,9845,309,2243,633,190,181
ags,60304986,9852,294,2191,640,190,183
ags,60304987,9840,318,2167,642,179,175
ags,60304988,9809,374,2221,628,166,155
ags,60304989,9811,372,2213,619,155,139
ags,60304990,9828,367,2186,633,140,137
ags,60304991,9855,362,2204,634,144,134
ags,60304992,9894,360,2230,631,167,135
ags,60304993,9877,335,2221,630,182,143
ags,60304994,9809,313,2201,631,173,137
ags,60304995,9823,318,2247,628,150,132
ags,60304996,9892,321,2250,613,149,123
ags,60304997,9874,316,2230,605,158,94
ags,60304998,9845,326,2218,614,167,79
ags,60304999,9865,335,2182,614,178,88
ags,60305000,9872,331,2152,611,170,94
ags,60305001,9879,345,2194,613,158,84
ags,60305002,9896,328,2257,611,157,77
ags,60305003,9889,311,2247,607,155,85
ags,60305004,9855,321,2199,602,161,85
ags,60305005,9840,304,2196,585,149,70
ags,60305006,9904,282,2218,575,132,56
ags,60305007,9923,291,2201,575,132,48
ags,60305008,9850,335,2155,582,137,55
ags,60305009,9857,333,2130,585,141,67
ags,60305010,9889,309,2155,591,153,64
ags,60305011,9879,289,2140,585,161,50
ags,60305012,9879,262,2121,581,160,48
ags,60305013,9882,291,2184,578,158,59
ags,60305014,9889,296,2218,579,160,62
ags,60305015,9879,265,2206,578,163,68
ags,60305016,9892,277,2182,584,161,71
ags,60305017,9896,274,2140,588,160,73
ags,60305018,9901,277,2177,576,153,73
ags,60305019,9889,311,2179,565,144,79
ags,60305020,9896,326,2164,569,146,85
ags,60305021,9931,309,2216,578,149,76
ags,60305022,9938,267,2216,579,157,67
ags,60305023,9945,255,2196,575,164,81
ags,60305024,9933,287,2194,565,153,91
ags,60305025,9928,323,2177,569,140,82
ags,60305026,9945,360,2174,576,132,67
ags,60305027,9938,343,2186,573,138,61
ags,60305028,9896,348,2179,564,155,65
ags,60305029,9877,387,2218,556,163,74
ags,60305030,9889,350,2238,558,164,82
ags,60305031,9899,340,2199,556,161,76
ags,60305032,9894,370,2162,541,150,67
ags,60305033,9894,370,2162,541,150,67
ags,60305034,9948,409,2160,533,140,73
ags,60305035,9957,382,2243,526,143,71
ags,60305036,9948,362,2221,514,140,73
ags,60305037,9916,387,2179,514,132,71
ags,60305038,9911,374,2240,529,138,65
ags,60305039,9948,345,2265,532,146,71
ags,60305040,9967,367,2216,521,135,65
ags,60305041,9906,374,2206,526,127,56
ags,60305042,9894,360,2206,514,121,59
ags,60305043,9933,345,2252,500,121,64
ags,60305044,9953,335,2304,504,123,61
ags,60305045,9950,367,2282,511,121,50
ags,60305046,9926,377,2218,500,126,56
ags,60305047,9904,374,2189,483,137,62
ags,60305048,9916,404,2257,475,144,42
ags,60305049,9843,431,2282,482,164,35
ags,60305050,9904,372,2279,504,172,38
ags,60305051,9992,350,2257,482,161,26
ags,60305052,9940,409,2255,453,155,16
ags,60305053,9943,435,2247,445,157,21
ags,60305054,9928,443,2216,446,161,13
ags,60305055,9943,382,2257,439,175,9
ags,60305056,9931,289,2272,442,179,4
ags,60305057,9923,284,2289,448,179,-6
ags,60305058,9943,304,2269,449,190,-20
ags,60305059,9928,284,2250,456,192,-23
ags,60305060,9906,279,2194,465,184,-8
ags,60305061,9892,294,2206,465,172,0
ags,60305062,9911,287,2252,459,170,-13
ags,60305063,9901,272,2218,446,175,-31
ags,60305064,9867,274,2211,437,175,-38
ags,60305065,9855,243,2182,449,167,-36
ags,60305066,9848,204,2172,456,181,-36
ags,60305067,9879,174,2201,466,198,-41
ags,60305068,9872,150,2196,483,205,-56
ags,60305069,9809,174,2218,497,208,-65
ags,60305070,9789,184,2213,492,208,-59
ags,60305071,9816,177,2179,491,210,-39
ags,60305072,9840,177,2184,494,225,-17
ags,60305073,9838,216,2194,477,251,4
ags,60305074,9874,228,2230,463,260,9
ags,60305075,9906,191,2255,465,260,12
ags,60305076,9884,230,2211,463,265,18
ags,60305077,9892,247,2206,468,269,18
ags,60305078,9928,226,2204,483,273,13
ags,60305079,9921,272,2179,486,277,4
ags,60305080,9935,306,2257,478,288,6
ags,60305081,9987,257,2304,463,302,32
ags,60305082,10019,226,2316,457,289,59
ags,60305083,10038,218,2287,463,265,65
ags,60305084,10021,269,2282,472,256,56
ags,60305085,10006,304,2245,483,259,48
ags,60305086,9994,291,2216,485,265,45
ags,60305087,9994,301,2240,478,279,47
ags,60305088,9994,299,2182,468,289,61
ags,60305089,10011,306,2201,457,288,61
ags,60305090,10048,299,2260,454,282,56
ags,60305091,10067,274,2265,454,288,76
ags,60305092,10055,323,2245,456,295,87
ags,60305093,10031,372,2250,468,305,84
ags,60305094,10023,340,2247,480,318,77
ags,60305095,10006,313,2238,485,326,70
ags,60305096,9999,274,2272,477,324,61
ags,60305097,10031,245,2311,466,318,56
ags,60305098,10014,252,2274,469,306,56
ags,60305099,9945,318,2189,475,308,48
ags,60305100,9955,321,2235,482,314,48
ags,60305101,9938,213,2296,480,318,67
ags,60305102,9884,152,2252,477,323,84
ags,60305103,9887,164,2240,491,324,85
ags,60305104,9918,199,2230,500,332,84
ags,60305105,9948,252,2184,501,343,71
ags,60305106,9911,279,2182,521,346,64
ags,60305107,9870,204,2211,532,355,67
ags,60305108,9962,174,2201,523,366,82
ags,60305109,10040,247,2230,512,372,94
ags,60305110,10001,294,2265,507,369,85
ags,60305111,9975,269,2169,515,367,82
ags,60305112,9992,235,2177,540,364,96
ags,60305113,10014,235,2257,555,360,100
ags,60305114,10062,326,2233,559,372,91
ags,60305115,10084,382,2228,564,405,88
ags,60305116,10062,340,2204,567,431,97
ags,60305117,10038,265,2225,547,448,97
ags,60305118,10048,169,2250,520,459,91
ags,60305119,10080,162,2216,503,469,81
ags,60305120,10060,233,2240,494,488,62
ags,60305121,10060,238,2265,491,508,42
ags,60305122,10040,186,2238,492,508,32
ags,60305123,9997,157,2179,498,497,29
ags,60305124,9999,147,2145,512,479,27
ags,60305125,10038,162,2179,517,465,18
ags,60305126,10036,189,2213,517,471,-3
ags,60305127,9987,204,2218,517,471,-32
ags,60305128,9940,204,2201,520,480,-38
ags,60305129,9926,191,2138,524,485,-28
ags,60305130,9979,216,2164,520,491,-8
ags,60305131,10004,240,2269,507,506,12
ags,60305132,9992,204,2282,504,520,24
ags,60305133,9975,272,2201,509,523,30
ags,60305134,9962,335,2142,518,523,36
ags,60305135,9962,335,2142,518,523,36
ags,60305136,10045,252,2155,512,535,48
ags,60305137,10016,257,2162,515,549,58
ags,60305138,10048,252,2189,520,552,77
ags,60305139,10099,260,2211,544,553,85
ags,60305140,10092,267,2223,562,561,73
ags,60305141,10106,247,2169,564,576,65
ags,60305142,10165,177,2245,550,596,70
ags,60305143,10138,167,2392,544,613,65
ags,60305144,10004,111,2343,553,610,45
ags,60305145,9906,45,2243,573,593,21
ags,60305146,9911,135,2160,588,581,18
ags,60305147,9955,164,2162,575,586,18
ags,60305148,9977,111,2279,559,586,13
ags,60305149,9987,99,2321,561,573,13
ags,60305150,9943,103,2262,579,564,0
ags,60305151,9892,167,2199,590,560,-31
ags,60305152,9940,247,2196,575,563,-47
ags,60305153,9960,201,2277,558,569,-38
ags,60305154,9945,52,2323,550,584,-26
ags,60305155,9982,-25,2338,549,604,-10
ags,60305156,10009,11,2374,576,608,-8
ags,60305157,9972,206,2279,633,598,-11
ags,60305158,9945,377,2260,659,576,-20
ags,60305159,9972,365,2279,649,564,-19
ags,60305160,10011,313,2245,631,576,-2
ags,60305161,10050,226,2367,613,604,-2
ags,60305162,10055,138,2365,617,619,-14
ags,60305163,10065,23,2262,646,627,-13
ags,60305164,10121,-42,2328,662,637,-10
ags,60305165,10116,35,2413,666,642,-20
ags,60305166,10033,96,2362,677,648,-39
ags,60305167,10040,125,2279,668,650,-59
ags,60305168,10067,199,2262,657,644,-68
ags,60305169,10053,204,2279,657,657,-62
ags,60305170,10087,211,2294,665,669,-54
ags,60305171,10155,274,2318,662,668,-38
ags,60305172,10192,282,2404,660,673,-17
ags,60305173,10177,204,2384,671,689,-14
ags,60305174,10133,106,2313,674,694,-38
ags,60305175,10040,74,2287,671,689,-64
ags,60305176,10038,133,2238,675,680,-76
ags,60305177,10060,152,2245,672,680,-68
ags,60305178,10040,77,2338,649,700,-50
ags,60305179,10075,69,2426,643,711,-34
ags,60305180,10153,96,2352,674,692,-23
ags,60305181,10187,64,2301,685,685,-22
ags,60305182,10211,81,2413,657,705,-26
ags,60305183,10255,157,2389,651,729,-26
ags,60305184,10219,128,2294,666,753,-34
ags,60305185,10165,57,2399,665,778,-44
ags,60305186,10131,-9,2580,671,779,-36
ags,60305187,10211,-25,2548,720,767,-25
ags,60305188,10241,60,2435,764,760,-29
ags,60305189,10077,38,2467,758,769,-60
ags,60305190,9921,-42,2528,755,784,-73
ags,60305191,9345,-198,2643,788,769,-44
ags,60305192,8866,-457,2609,854,692,55
ags,60305193,8859,-538,2416,947,595,230
ags,60305194,9137,-462,2287,1022,517,430
ags,60305195,9511,-325,2372,1054,495,577
ags,60305196,9870,-88,2528,1068,529,638
ags,60305197,10346,277,2443,1097,579,645
ags,60305198,10629,587,2335,1124,640,629
ags,60305199,10661,643,2309,1106,732,572
ags,60305200,10634,641,2309,1046,840,506
ags,60305201,10641,619,2411,975,941,444
ags,60305202,10412,509,2560,938,996,384
ags,60305203,10089,309,2619,946,981,368
ags,60305204,10040,101,2504,985,923,416
ags,60305205,10062,81,2370,1025,860,477
ags,60305206,9960,108,2377,1028,822,511
ags,60305207,10045,18,2352,1007,799,534
ags,60305208,10170,-9,2296,1010,790,561
ags,60305209,10209,50,2330,1030,815,586
ags,60305210,10421,111,2326,1040,856,609
ags,60305211,10551,103,2328,1059,895,619
ags,60305212,10321,23,2360,1075,944,590
ags,60305213,10238,52,2313,1065,990,548
ags,60305214,10343,160,2328,1048,1016,523
ags,60305215,10404,208,2370,1023,1027,519
ags,60305216,10285,260,2399,1017,1034,520
ags,60305217,10072,233,2343,1033,1037,525
ags,60305218,10058,103,2313,1016,1013,569
ags,60305219,10014,38,2387,994,955,635
ags,60305220,10001,-2,2399,996,891,696
ags,60305221,10087,50,2440,1043,856,752
ags,60305222,10199,138,2433,1098,845,806
ags,60305223,10194,201,2377,1138,857,827
ags,60305224,10077,218,2357,1144,894,833
ags,60305225,9887,169,2445,1135,927,835
ags,60305226,9914,143,2460,1133,920,858
ags,60305227,10243,172,2372,1155,902,902
ags,60305228,10402,228,2360,1178,917,919
ags,60305229,10348,223,2348,1190,955,900
ags,60305230,10360,199,2326,1202,1008,887
ags,60305231,10421,230,2330,1260,1066,870
ags,60305232,10304,226,2389,1324,1114,844
ags,60305233,10128,169,2360,1369,1123,832
ags,60305234,9914,121,2250,1419,1086,829
ags,60305235,9872,23,2145,1457,1016,842
ags,60305236,10099,-25,2169,1477,950,870
ags,60305237,10282,-6,2174,1498,935,879
ags,60305238,10260,-23,2172,1527,950,848
ags,60305239,10082,-32,2252,1547,961,804
ags,60305240,9965,-25,2238,1556,938,777
ags,60305241,10062,-27,2294,1561,879,758
ags,60305242,10241,-110,2401,1570,819,725
ags,60305243,10216,-157,2389,1602,796,655
ags,60305244,10038,-54,2260,1639,790,590
ags,60305245,9943,11,2240,1640,792,557
ags,60305246,9957,-9,2240,1619,786,572
ags,60305247,9879,30,2265,1570,775,609
ags,60305248,9906,89,2392,1521,767,661
ags,60305249,9938,113,2384,1500,753,708
ags,60305250,9835,204,2323,1514,727,737
ags,60305251,9787,289,2355,1503,677,751
ags,60305252,9721,304,2384,1480,625,772
ags,60305253,9733,269,2384,1468,569,798
ags,60305254,9757,240,2462,1478,500,812
ags,60305255,9791,238,2531,1494,447,812
ags,60305256,9809,269,2521,1511,398,807
ags,60305257,9928,262,2504,1532,343,813
ags,60305258,10106,230,2455,1550,320,812
ags,60305259,9889,365,2401,1555,335,794
ags,60305260,9618,443,2426,1550,350,784
ags,60305261,9623,326,2479,1536,346,797
ags,60305262,9621,269,2521,1536,324,819
ags,60305263,9564,418,2489,1532,282,847
ags,60305264,9508,562,2423,1535,228,888
ags,60305265,9352,580,2487,1529,193,954
ags,60305266,9347,584,2599,1495,157,1033
ags,60305267,9594,587,2445,1492,95,1111
ags,60305268,9684,602,2221,1495,68,1135
ags,60305269,9579,641,2272,1457,109,1085
ags,60305270,9474,685,2394,1382,175,1013
ags,60305271,9350,643,2404,1333,213,987
ags,60305272,9291,565,2309,1324,208,1003
ags,60305273,9342,619,2262,1340,190,1029
ags,60305274,9301,680,2387,1321,181,1045
ags,60305275,9269,658,2470,1303,178,1059
ags,60305276,9386,643,2379,1301,190,1079
ags,60305277,9555,621,2328,1283,216,1100
ags,60305278,9491,660,2372,1278,250,1093
ags,60305279,9284,724,2357,1285,277,1065
ags,60305280,9210,636,2350,1291,274,1074
ags,60305281,9186,548,2343,1298,230,1117
ags,60305282,9083,626,2260,1307,170,1140
ags,60305283,9064,709,2167,1300,120,1161
ags,60305284,9389,667,2160,1280,69,1198
ags,60305285,9452,619,2216,1257,57,1198
ags,60305286,9193,702,2282,1231,85,1184
ags,60305287,9220,645,2379,1211,115,1207
ags,60305288,9281,501,2440,1243,106,1256
ags,60305289,9408,450,2411,1277,82,1291
ags,60305290,9569,499,2338,1283,47,1300
ags,60305291,9518,594,2355,1286,34,1285
ags,60305292,9411,687,2399,1295,51,1274
ags,60305293,9301,799,2365,1294,73,1302
ags,60305294,9274,833,2367,1272,73,1346
ags,60305295,9296,826,2445,1246,42,1392
ags,60305296,9523,714,2465,1236,8,1400
ags,60305297,9823,584,2423,1246,-2,1343
ags,60305298,9831,523,2399,1268,-1,1223
ags,60305299,9584,580,2413,1303,-13,1079
ags,60305300,9584,580,2413,1303,-13,1079
ags,60305301,9093,897,2453,1378,-119,984
ags,60305302,9323,958,2343,1394,-177,1073
ags,60305303,9533,846,2326,1408,-203,1177
ags,60305304,9740,636,2404,1405,-172,1224
ags,60305305,9743,597,2433,1396,-133,1192
ags,60305306,9481,731,2406,1384,-110,1103
ags,60305307,8991,990,2470,1391,-120,1058
ags,60305308,8703,1078,2438,1408,-178,1135
ags,60305309,9042,851,2306,1408,-262,1305
ags,60305310,9862,367,2328,1419,-328,1423
ags,60305311,9862,367,2328,1419,-328,1423
ags,60305312,10123,240,2326,1524,-284,1085
ags,60305313,9806,501,2416,1552,-210,835
ags,60305314,9464,721,2482,1578,-165,760
ags,60305315,9064,819,2426,1599,-177,833
ags,60305316,9237,648,2323,1599,-230,983
ags,60305317,9525,533,2233,1582,-268,1087
ags,60305318,9472,621,2255,1556,-273,1085
ags,60305319,9215,672,2431,1509,-246,1058
ags,60305320,9352,567,2426,1463,-223,1068
ags,60305321,9765,428,2338,1462,-212,1113
ags,60305322,9901,357,2272,1498,-188,1113
ags,60305323,9826,348,2164,1503,-117,1038
ags,60305324,9835,247,2157,1459,-31,968
ags,60305325,9843,164,2267,1405,45,929
ags,60305326,9726,216,2291,1378,89,900
ags,60305327,9486,435,2316,1365,91,867
ags,60305328,9357,604,2321,1350,66,862
ags,60305329,9503,577,2199,1340,24,922
ags,60305330,9603,487,2201,1341,-14,974
ags,60305331,9652,421,2260,1341,-14,932
ags,60305332,9332,667,2240,1330,13,801
ags,60305333,9401,614,2230,1312,22,716
ags,60305334,9704,382,2167,1312,16,734
ags,60305335,9857,221,2199,1306,30,774
ags,60305336,9997,35,2304,1294,80,758
ags,60305337,9572,213,2221,1289,149,679
ags,60305338,9196,406,2142,1288,196,653
ags,60305339,9479,238,2142,1260,202,729
ags,60305340,9755,60,2133,1214,195,806
ags,60305341,9623,133,2172,1172,216,795
ags,60305342,9474,299,2164,1129,259,745
ags,60305343,9613,272,2169,1091,288,734
ags,60305344,9765,111,2245,1071,308,708
ags,60305345,9171,457,2218,1069,338,600
ags,60305346,8720,746,2221,1092,344,490
ags,60305347,9127,523,2262,1075,331,500
ags,60305348,9616,414,2262,1040,332,601
ags,60305349,9865,409,2311,1019,375,677
ags,60305350,9826,421,2352,993,454,687
ags,60305351,9899,387,2401,972,543,667
ags,60305352,9909,531,2372,962,615,616
ags,60305353,9948,628,2296,950,653,557
ags,60305354,10033,470,2357,932,679,491
ags,60305355,9806,418,2494,907,732,447
ags,60305356,9774,399,2460,892,772,448
ags,60305357,9855,475,2367,901,778,471
ags,60305358,9877,533,2443,912,770,477
ags,60305359,9755,638,2472,900,770,477
ags,60305360,9625,804,2457,869,770,505
ags,60305361,9799,782,2484,827,740,537
ags,60305362,10033,677,2492,805,706,534
ags,60305363,9997,706,2523,827,706,487
ags,60305364,9765,855,2565,849,712,447
ags,60305365,9757,804,2516,866,706,468
ags,60305366,9882,670,2518,871,679,520
ags,60305367,9935,540,2555,877,639,545
